2019-11-08 14:58:58,862 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-11-08 14:58:58,862 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\JBKWEBSiteTesting\JBKWebsiteAutoTesting\src\main\resources
2019-11-08 14:58:58,878 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-11-08 14:58:58,878 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\JBKWEBSiteTesting\JBKWebsiteAutoTesting\src\test\resources
2019-11-08 14:59:30,872 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-11-08 14:59:30,872 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\JBKWEBSiteTesting\JBKWebsiteAutoTesting\src\main\resources
2019-11-08 14:59:30,872 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-11-08 14:59:30,872 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\JBKWEBSiteTesting\JBKWebsiteAutoTesting\src\test\resources
2019-11-08 16:21:29,219 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-11-08 16:21:29,219 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\JBKWEBSiteTesting\JBKWebsiteAutoTesting\src\main\resources
2019-11-08 16:21:29,235 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-11-08 16:21:29,235 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\JBKWEBSiteTesting\JBKWebsiteAutoTesting\src\test\resources
2019-11-08 16:21:58,082 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
